Hip,,,,,,,,,,Neck,,,,,,,,,,Head,,,,,,,,,,RShoulder,,,,,,,,,,RForearm,,,,,,,,,,LShoulder,,,,,,,,,,LForearm,,,,,,,,,,RThigh,,,,,,,,,,RShin,,,,,,,,,,LThigh,,,,,,,,,,LShin
x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,x-axis,y-axis,z-axis,x-speed,y-speed,z-speed,x-acc,y-acc,z-acc,,
-0.196409,0.891829,1.0151,-0.0112143,0.00274479,-0.013715,-0.0125527,0.000536442,-0.0201702,,-0.179912,1.41552,0.946899,-0.0142787,0.000869036,-0.0334328,-0.158545,0.00321865,-0.00375509,,-0.168419,1.54789,0.992332,-0.020024,0.00313282,-0.0386059,-0.205189,0.00300407,0.00665188,,-0.345467,1.4361,0.986335,-0.0189793,-0.0138295,-0.0421518,-0.170213,-0.069952,-0.0202775,,-0.628038,1.34053,1.02375,0.0140226,-0.115006,-0.0564838,0.488269,-2.07152,-0.971818,,-0.0103173,1.41602,0.970063,-0.0145206,-0.00260353,-0.0267649,-0.161147,0.0493527,0.0148058,,0.259475,1.30789,1.04687,-0.144047,-0.0699019,0.304964,-1.61796,-1.08426,1.21536,,-0.297553,0.933993,1.00782,-0.0105903,0.0034672,-0.0181496,-0.0228524,-0.0249982,-0.0218868,,-0.347017,0.498665,1.03238,-0.011791,0.00420481,-0.00754952,-0.198752,-0.0114262,-0.140548,,-0.0958819,0.934214,1.0025,-0.0104367,0.00132501,-0.0122774,-0.0229999,0.0254273,-0.0197411,,-0.0776156,0.49579,0.998862,-0.000788122,0.00163615,-0.000316501,-0.0600547,0.0240862,0.0137329,,
-0.196783,0.89192,1.01464,-0.0116323,0.00276268,-0.0143838,-0.0366926,0.0375509,-0.0210285,,-0.180388,1.41555,0.945785,-0.0195636,0.000972748,-0.033558,0.154066,0.0345469,0.0463486,,-0.169086,1.548,0.991045,-0.0268632,0.00323653,-0.0383842,0.198376,0.0214577,0.0716686,,-0.3461,1.43564,0.98493,-0.0246531,-0.0161612,-0.0428277,0.156266,0.0727415,0.0302553,,-0.62757,1.3367,1.02187,0.0302982,-0.18406,-0.0888777,0.880194,-1.22695,0.713253,,-0.0108013,1.41593,0.969171,-0.0198922,-0.000958443,-0.0262731,0.151169,-0.0366926,0.0661969,,0.254673,1.30556,1.05703,-0.19798,-0.106044,0.345476,-1.90643,-1.58444,1.43724,,-0.297906,0.934108,1.00721,-0.0113511,0.00263572,-0.0188792,-0.0197947,0.0844359,0.0163078,,-0.34741,0.498805,1.03213,-0.0184161,0.00382483,-0.0122345,-0.08111,0.0796616,-0.190115,,-0.0962297,0.934258,1.00209,-0.0112031,0.0021708,-0.012939,-0.0215381,-0.00804663,-0.0527859,,-0.0776419,0.495844,0.998851,-0.00279017,0.00243902,0.000141263,0.00932068,-0.00638366,0.0106216,,
-0.197171,0.892012,1.01416,-0.0128554,0.00401437,-0.0150812,-0.0712395,0.0377655,0.027895,,-0.18104,1.41558,0.944666,-0.0144276,0.00212073,-0.0320149,0.362742,0.00987053,-0.0186682,,-0.169982,1.54811,0.989765,-0.0202507,0.00395179,-0.0359935,0.456163,0.00171661,-0.0175953,,-0.346922,1.4351,0.983502,-0.0194442,-0.0137365,-0.0418192,0.361455,0.137758,-0.0931263,,-0.62656,1.33056,1.01891,0.0596362,-0.224959,-0.065099,1.3675,-1.19047,1.78464,,-0.0114643,1.4159,0.968295,-0.0148532,-0.00217795,-0.0240666,0.35145,-0.135183,0.0570774,,0.248074,1.30202,1.06855,-0.261528,-0.158858,0.39338,-2.12774,-1.28295,1.57864,,-0.298284,0.934196,1.00658,-0.0120109,0.00545025,-0.0183392,-0.0335813,0.135291,0.0716686,,-0.348024,0.498933,1.03172,-0.0211197,0.00647932,-0.0185752,0.0666797,0.117803,-0.0360489,,-0.0966032,0.934331,1.00166,-0.0119211,0.00190437,-0.0146985,-0.0363305,-0.0630856,-0.0308991,,-0.0777349,0.495925,0.998856,-0.0024797,0.00222623,0.000497103,0.0486553,-0.058794,0.00547171,,
-0.197599,0.892146,1.01366,-0.0152296,0.00527501,-0.0141513,-0.0475824,0.0358343,0.0592232,,-0.181521,1.41566,0.943599,-0.0023362,0.00244975,-0.0326389,0.285199,0.00343323,-0.0447393,,-0.170657,1.54824,0.988566,-0.00504524,0.00400543,-0.03658,0.386185,0.00193119,-0.0650168,,-0.34757,1.43464,0.982108,-0.00739664,-0.00914455,-0.0449234,0.29794,0.124884,-0.052464,,-0.624572,1.32306,1.01674,0.10522,-0.264645,-0.00561118,1.288,-1.43166,-0.451684,,-0.0119595,1.41583,0.967493,-0.00313819,-0.00668764,-0.0221658,0.282651,-0.12145,-0.0391603,,0.239356,1.29673,1.08166,-0.332453,-0.201623,0.446001,-1.85258,0.112009,1.00465,,-0.298684,0.934378,1.00597,-0.0131294,0.00996172,-0.0159502,-0.0266612,0.0892639,0.0838995,,-0.348728,0.499149,1.03111,-0.0188971,0.0104061,-0.0197804,0.0972569,0.0747263,0.0772476,,-0.0970006,0.934394,1.00117,-0.0131319,-0.000200272,-0.0157285,-0.0292361,-0.0226378,0.0150204,,-0.0778176,0.496,0.998872,-0.00085786,0.000265539,0.000681281,-0.0226647,-0.0212967,0.00203848,,
-0.198107,0.892322,1.01319,-0.0168161,0.0064677,-0.0121808,0.000938773,0.0292897,0.01266,,-0.181599,1.41574,0.942511,0.00717044,0.00256419,-0.0341302,-0.190383,0.0399113,0.0894785,,-0.170825,1.54837,0.987346,0.00782758,0.00406981,-0.0387454,-0.278252,0.036478,0.120592,,-0.347816,1.43434,0.980611,0.00253469,-0.00498533,-0.0466722,-0.217044,-0.0615835,0.0148058,,-0.621065,1.31424,1.01655,0.148153,-0.312367,-0.0206673,0.286675,-1.24154,-4.24476,,-0.0120641,1.4156,0.966754,0.00628352,-0.0107324,-0.0234711,-0.203835,0.125957,0.16973,,0.228275,1.29,1.09653,-0.394205,-0.197893,0.47949,-1.52671,0.860024,-0.232816,,-0.299122,0.93471,1.00544,-0.0140181,0.0129372,-0.0131536,-0.00359416,0.021565,0.0354052,,-0.349358,0.499496,1.03045,-0.0156552,0.0128961,-0.0172055,0.0428617,0.014323,0.00343323,,-0.0974383,0.934387,1.00064,-0.0141066,-0.000954866,-0.0152314,-0.00549853,0.0371218,-0.00708103,,-0.0778462,0.496008,0.998895,-0.00161335,-0.000444353,0.00074923,-0.0484407,0.0360489,-0.0110507,,
-0.198667,0.892538,1.01278,-0.0167844,0.00744224,-0.0117588,0.0419229,-0.000751019,-0.0180244,,-0.18136,1.41582,0.941373,0.000824779,0.00389814,-0.0311494,-0.108925,-0.000858307,-0.0392675,,-0.170564,1.54851,0.986055,-0.00144705,0.00528216,-0.0347257,-0.0863671,0.00064373,-0.0494599,,-0.347732,1.43417,0.979055,-0.00470102,-0.00703812,-0.0461787,-0.0749409,-0.0347614,0.121665,,-0.616127,1.30383,1.01586,0.157709,-0.353748,-0.162159,-0.391603,0.877404,-3.66626,,-0.0118546,1.41525,0.965971,-0.000510961,-0.00653744,-0.0178134,-0.0865817,0.0332594,-0.201917,,0.215134,1.28341,1.11251,-0.445096,-0.169226,0.471726,-1.55311,-3.07016,-3.72098,,-0.299589,0.935141,1.005,-0.0141379,0.0136542,-0.0119734,0.0219941,-0.0432372,0.0102997,,-0.34988,0.499926,1.02987,-0.0142264,0.0133726,-0.0170946,-0.0276804,-0.0381947,-0.00171661,,-0.0979085,0.934356,1.00014,-0.0142901,0.000282526,-0.0154692,0.0203177,0.0414133,-0.0464559,,-0.0778999,0.495994,0.99892,-0.00322804,0.000758171,0.000380874,-0.00620931,0.0409305,-0.023067,,
-0.199227,0.892786,1.01239,-0.0153874,0.0074172,-0.0123632,0.0386506,-0.0280023,-0.00236034,,-0.181332,1.41595,0.940335,-0.00280559,0.00386596,-0.0324601,-0.228712,-0.0276804,-0.0427008,,-0.170612,1.54868,0.984897,-0.00432596,0.00530362,-0.0363743,-0.307864,-0.0201702,-0.0472069,,-0.347889,1.43394,0.977516,-0.00719905,-0.00819683,-0.0421232,-0.236034,-0.134754,-0.0322938,,-0.61087,1.29204,1.01045,0.144655,-0.324504,-0.284368,-1.0142,2.17516,-0.357914,,-0.0118716,1.41503,0.965377,-0.00339702,-0.00543237,-0.0245422,-0.227921,0.0884056,-0.0523567,,0.200298,1.27777,1.12824,-0.496866,-0.271561,0.347689,-2.62248,-5.90644,-5.33524,,-0.30006,0.935596,1.0046,-0.0134048,0.0122112,-0.0116336,0.0192046,-0.0832558,-0.0523567,,-0.350354,0.500371,1.0293,-0.0151491,0.0120986,-0.0171483,-0.0691474,-0.0652313,0.08111,,-0.0983848,0.934365,0.999621,-0.0136129,0.00166118,-0.0170159,0.0218332,0.0241399,0.0365853,,-0.0780075,0.496019,0.998933,-0.00343479,0.00212252,-0.000388026,0.0104606,0.0243545,-0.0129819,,
-0.19974,0.893033,1.01198,-0.014099,0.00648201,-0.0124419,-0.0445515,-0.064373,-0.0311136,,-0.181426,1.41608,0.939253,-0.0104289,0.00294328,-0.0338835,-0.027734,-0.016737,0.334525,,-0.170756,1.54886,0.983685,-0.0145885,0.00463128,-0.0379461,-0.119895,-0.0452757,0.440848,,-0.348129,1.43366,0.976112,-0.015066,-0.0126851,-0.0432015,-0.0799835,-0.0832558,0.112975,,-0.606048,1.28122,1.00098,0.110847,-0.251995,-0.296298,-0.326693,1.21579,2.19287,,-0.0119849,1.41485,0.964559,-0.0109944,-0.00248909,-0.0262874,-0.0651777,0.0171661,0.571418,,0.183736,1.26872,1.13983,-0.584282,-0.468446,0.169848,-3.0541,-3.34203,-3.29526,,-0.300507,0.936003,1.00421,-0.0127637,0.0094378,-0.0133789,-0.0395894,-0.079608,-0.176597,,-0.350859,0.500775,1.02873,-0.017454,0.00992239,-0.0144446,-0.0540733,-0.0668407,0.0195265,,-0.0988386,0.93442,0.999054,-0.0128851,0.00246406,-0.0157964,-0.0307247,-0.0365853,0.165761,,-0.078122,0.49609,0.99892,-0.00308588,0.00293523,-0.000818968,-0.00331253,-0.0348151,0.0287533,,
-0.20021,0.893249,1.01156,-0.0155845,0.00433803,-0.013479,-0.0613958,-0.0807881,-0.0399113,,-0.181773,1.41618,0.938124,-0.0113533,0.0023818,-0.0227326,0.00839531,-0.0100851,0.51477,,-0.171243,1.54901,0.98242,-0.018585,0.00312209,-0.0232494,-0.0792593,-0.0553608,0.669158,,-0.348631,1.43324,0.974671,-0.0177321,-0.0154603,-0.0394338,-0.0577211,-0.0459194,0.198054,,-0.602353,1.27282,0.991098,0.0999552,-0.211473,-0.223203,0.516272,-0.325513,1.49528,,-0.0123514,1.41476,0.963683,-0.013167,-0.00192046,-0.00723839,-0.0473946,-0.0229597,0.850368,,0.16426,1.2531,1.14549,-0.686085,-0.579847,0.0600064,-2.10878,1.92046,0.123167,,-0.300933,0.936318,1.00377,-0.0140843,0.0067842,-0.0192654,-0.0527322,-0.0734925,-0.101924,,-0.351441,0.501105,1.02825,-0.0192556,0.00769436,-0.0137937,-0.0501573,-0.0731707,-0.09377,,-0.0992681,0.934503,0.998527,-0.0139095,0.00124455,-0.0102711,-0.048615,-0.0679135,0.104606,,-0.0782249,0.496187,0.998892,-0.0031963,0.00177562,0.000139475,-0.0523299,-0.0677526,0.0566483,,
-0.200729,0.893394,1.01111,-0.0176306,0.00164509,-0.0148094,0.0324279,-0.0229597,0.0360489,,-0.182152,1.41626,0.937366,-0.0110731,0.00204563,-0.00557363,-0.167826,-0.0233889,0.0137329,,-0.171862,1.54912,0.981645,-0.021227,0.00127316,-0.000945926,-0.216508,-0.0193119,0.00901222,,-0.349222,1.43273,0.973357,-0.0196552,-0.0169909,-0.0328338,-0.183624,-0.046134,-0.0896931,,-0.599021,1.26577,0.983658,0.117166,-0.222323,-0.17336,0.110507,0.00815392,-0.185609,,-0.0127903,1.4147,0.963442,-0.0147468,-0.00268579,0.0211054,-0.189659,0.0218868,0.114691,,0.14139,1.23377,1.14749,-0.756379,-0.515832,0.0641155,-0.228028,5.28739,1.74494,,-0.301402,0.936544,1.00313,-0.015842,0.00433445,-0.0226629,0.0142694,-0.0423789,0.160718,,-0.352083,0.501362,1.02779,-0.0209266,0.00525355,-0.016923,-0.0561655,-0.0470996,-0.0693083,,-0.0997318,0.934544,0.998185,-0.01553,-0.00102103,-0.0067842,0.00830144,-0.00439882,-0.0928044,,-0.0783314,0.496247,0.998897,-0.00494063,-0.000483692,0.00202775,-0.07824,-0.00783205,0.0292897,,
-0.201317,0.893449,1.01062,-0.0165497,0.000879765,-0.0136077,0.0569433,0.0460267,0.0843287,,-0.182521,1.41633,0.93718,-0.0166673,0.001266,-0.00511587,-0.0611275,-0.00386238,-0.295794,,-0.17257,1.54916,0.981613,-0.0284435,0.000633001,-0.000647306,-0.0125259,0.0270367,-0.401151,,-0.349877,1.43216,0.972263,-0.025776,-0.0185287,-0.0358236,-0.0224769,0.0388384,-0.164151,,-0.595115,1.25836,0.97788,0.12085,-0.222055,-0.179547,-0.330448,0.867963,0.142157,,-0.0132818,1.41461,0.964145,-0.0210688,-0.00195622,0.0249285,-0.0432104,0.0221014,-0.43956,,0.116177,1.21658,1.14963,-0.763979,-0.339589,0.122284,1.00057,6.12896,2.48759,,-0.30193,0.936689,1.00237,-0.0153664,0.00292182,-0.0173056,0.0428617,0.0450611,0.250626,,-0.35278,0.501537,1.02723,-0.0227997,0.00368357,-0.0192368,0.0173271,0.034976,0.016737,,-0.100249,0.93451,0.997959,-0.0152535,-0.00116766,-0.00987589,0.0343323,0.0331521,-0.138617,,-0.0784961,0.496231,0.998965,-0.00754863,-0.000745654,0.00300586,-0.0352442,0.0306845,0.00225306,,
-0.201868,0.893478,1.01017,-0.0146511,0.00241399,-0.0107932,-0.000992417,0.0404477,0.0553608,,-0.183076,1.41637,0.937009,-0.0187048,0.00113726,-0.0149775,0.132904,0.0154495,-0.0974178,,-0.173518,1.54918,0.981592,-0.028861,0.00153422,-0.014019,0.216723,0.0244618,-0.143445,,-0.350736,1.43154,0.971068,-0.0265253,-0.0172341,-0.0412953,0.172734,0.0911951,0.0389457,,-0.591087,1.25096,0.971895,0.109837,-0.193123,-0.174809,-0.0599742,0.666475,1.53015,,-0.0139841,1.41455,0.964976,-0.0225091,-0.00122309,0.0102764,0.151666,-0.01266,-0.237858,,0.0907114,1.20526,1.1537,-0.730627,-0.135291,0.205207,1.21546,6.35576,3.43323,,-0.302443,0.936786,1.00179,-0.0139386,0.00442207,-0.00895143,0.00777841,0.0689864,0.100207,,-0.35354,0.50166,1.02658,-0.0222221,0.00484765,-0.0186789,0.077945,0.0578284,0.0435591,,-0.100758,0.934471,0.99763,-0.0141089,-6.4373E-05,-0.0144982,0.00415742,0.0064373,-0.0105143,,-0.0787478,0.496206,0.999065,-0.00872321,0.000277162,0.00308096,0.00222623,0.00708103,-0.010407,,
-0.202357,0.893558,1.00981,-0.0146847,0.00376225,-0.00894785,-0.0488699,-0.00665188,0.0244618,,-0.1837,1.41641,0.93651,-0.0142752,0.00165224,-0.0182247,0.0534833,0.00128746,0.0857234,,-0.17448,1.54923,0.981125,-0.0216365,0.00234962,-0.0188005,0.0397503,-0.00236034,0.0982761,,-0.35162,1.43097,0.969692,-0.0207683,-0.0141907,-0.0399971,0.0438273,0.0218868,-0.00321865,,-0.587426,1.24452,0.966068,0.107837,-0.17091,-0.123802,-0.336456,0.639653,1.57714,,-0.0147344,1.4145,0.965319,-0.0174536,-0.00164151,0.00234783,0.0330314,0.011158,0.176597,,0.0663572,1.20075,1.16054,-0.690112,0.0765681,0.319648,-0.188197,5.97403,3.26028,,-0.302907,0.936933,1.0015,-0.0136802,0.00672162,-0.00561118,-0.0399113,-0.00450611,-0.0718832,,-0.354281,0.501821,1.02596,-0.019623,0.00677526,-0.0172305,-0.0296652,-0.000536442,0.0163078,,-0.101228,0.934469,0.997146,-0.0139705,0.000150204,-0.0148505,-0.0356868,-0.00622273,0.131965,,-0.0790385,0.496215,0.999168,-0.00864901,0.000513196,0.00273585,0.000751019,-0.0046134,-0.01899,,
-0.202846,0.893684,1.00951,-0.0163136,0.00354052,-0.00813246,-0.0670284,-0.0433445,0.00150204,,-0.184176,1.41646,0.935903,-0.0124919,0.00169873,-0.0153691,0.0156105,-0.0135183,0.197732,,-0.175201,1.54931,0.980498,-0.0203115,0.00227094,-0.0155228,-0.0810564,-0.0231743,0.243008,,-0.352313,1.43049,0.968359,-0.0193074,-0.0134611,-0.0401062,-0.0389457,-0.0180244,-0.135076,,-0.583831,1.23882,0.961941,0.0966239,-0.149589,-0.0712305,-0.863671,1.04199,0.574422,,-0.0153162,1.41445,0.965397,-0.0163525,-0.00127316,0.00823617,-0.0515118,0.0150204,0.53376,,0.0433535,1.2033,1.1712,-0.696385,0.275706,0.428324,-1.00236,3.1075,0.0504255,,-0.303363,0.937157,1.00131,-0.0150114,0.00656962,-0.00801086,-0.0578821,-0.0536442,-0.162864,,-0.354935,0.502047,1.02539,-0.0206119,0.00675738,-0.0166869,-0.173217,-0.0322938,-0.0270367,,-0.101694,0.934474,0.996651,-0.0151603,-5.72205E-05,-0.0104517,-0.0493661,-0.0251055,0.199342,,-0.0793268,0.496232,0.999259,-0.00862397,0.000358522,0.00210106,0.00673235,-0.023067,0.0184536,,
-0.20339,0.893802,1.00924,-0.0185484,0.00209391,-0.00808597,-0.0810295,-0.0713468,-0.0145912,,-0.184592,1.41652,0.93539,-0.0119712,0.00124812,-0.00877798,0.0987589,-0.0178099,0.383556,,-0.175878,1.54939,0.97998,-0.0230134,0.00150204,-0.00742078,0.0280827,-0.0467777,0.479579,,-0.352956,1.43005,0.967022,-0.0206047,-0.0140619,-0.0446087,0.0535369,0.00321865,0.050211,,-0.580611,1.23384,0.959567,0.0678349,-0.114859,-0.0520849,-0.355125,0.532579,0.239039,,-0.0158613,1.41441,0.965672,-0.0180696,-0.0007689,0.0260282,0.02359,-0.0375509,0.720656,,0.0201406,1.21249,1.18547,-0.729797,0.379289,0.430001,0.766642,-1.93226,-3.95937,,-0.303864,0.937376,1.00104,-0.0169408,0.00478149,-0.0134361,-0.0632465,-0.0596523,-0.15707,,-0.355622,0.502272,1.02483,-0.0263858,0.00568271,-0.0175881,-0.155139,-0.0425935,-0.0487089,,-0.102199,0.934472,0.996303,-0.0168058,-0.00089407,-0.00380874,-0.0572518,-0.0672698,0.193763,,-0.0796143,0.496244,0.999329,-0.00839956,-0.000410378,0.00271797,0.00394285,-0.0646949,0.0821829,,
-0.204008,0.893872,1.00897,-0.0212494,-0.000286102,-0.00856876,-0.0831217,-0.0542879,0.0291824,,-0.184991,1.41656,0.935098,-0.00867918,0.000654459,0.00400543,0.0507206,-0.00622273,0.430119,,-0.176645,1.54944,0.979733,-0.0220773,-6.07967E-05,0.00856519,0.0397503,-0.0418425,0.532687,,-0.353643,1.42958,0.965535,-0.0188202,-0.0139582,-0.0429332,0.0496209,0.0184536,0.312853,,-0.578349,1.23001,0.957831,0.0559974,-0.0971067,-0.044117,0.510907,-0.426579,0.660682,,-0.0164636,1.41438,0.966539,-0.0172833,-0.0020206,0.05005,0.0107825,-0.0373364,0.54996,,-0.00418596,1.22513,1.19981,-0.704243,0.314881,0.298019,2.35773,-4.82712,-5.02839,,-0.304428,0.937536,1.00059,-0.0190491,0.00279129,-0.01867,-0.0705957,-0.0432372,-0.0430226,,-0.356502,0.502462,1.02424,-0.0315571,0.00426471,-0.0192082,-0.00380874,-0.0508547,-0.0427008,,-0.102759,0.934442,0.996176,-0.0187142,-0.00313461,0.00264823,-0.0701398,-0.0503182,0.164044,,-0.0798943,0.49623,0.999419,-0.00826836,-0.00256598,0.00545561,-0.112867,-0.0527859,0.0998855,,
-0.204717,0.893862,1.00868,-0.0240196,-0.0020957,-0.00759959,0.0256956,0.0156641,0.0877619,,-0.185281,1.41658,0.935231,-0.0069885,0.000447035,0.018341,-0.0537783,0.0150204,0.0989199,,-0.177381,1.54943,0.980019,-0.0207527,-0.00145912,0.0263214,-0.0310063,0.011158,0.101173,,-0.354271,1.42911,0.964104,-0.0171661,-0.0133395,-0.032503,-0.0177026,0.0240326,0.214362,,-0.576483,1.22677,0.95636,0.0730276,-0.111322,-0.0220925,0.694907,-0.635576,0.514448,,-0.0170397,1.41431,0.968208,-0.0169238,-0.00326514,0.0683838,-0.0450611,0.0435591,-0.0198484,,-0.0276607,1.23563,1.20974,-0.625652,0.15398,0.130405,2.20507,-3.5167,-3.68364,,-0.305063,0.937629,0.99997,-0.0214014,0.00135183,-0.0201058,0.0171125,-0.00203848,0.114477,,-0.357554,0.502604,1.0236,-0.031684,0.00256777,-0.0206316,0.148326,-0.0246763,-0.0130892,,-0.103383,0.934338,0.996264,-0.0210522,-0.00481188,0.00811815,0.0131294,0.0336886,0.0624418,,-0.0801699,0.496145,0.999601,-0.0120304,-0.0043264,0.00878334,-0.232132,0.0204384,0.0335813,,
-0.205517,0.893792,1.00843,-0.0231631,-0.00157356,-0.00467777,0.0901759,0.0367999,0.0594378,,-0.185514,1.4166,0.935843,-0.00878111,0.000947714,0.0216365,-0.0558704,0.0100851,-0.183356,,-0.178073,1.54939,0.980896,-0.0217862,-0.00108719,0.0296938,-0.047046,0.0321865,-0.254166,,-0.354843,1.42867,0.96302,-0.0177562,-0.012542,-0.0253576,-0.0252128,0.0184536,-0.082612,,-0.574049,1.22306,0.955624,0.0961912,-0.132508,-0.00494421,0.455332,-0.317574,-0.391495,,-0.0176038,1.41421,0.970487,-0.0184259,-0.00181675,0.0677204,-0.0457987,0.0731707,-0.290322,,-0.0485158,1.24076,1.21409,-0.552149,0.036757,0.00761747,1.42998,-0.78578,-1.7149,,-0.305777,0.937674,0.9993,-0.0208318,0.0012821,-0.0162882,0.0750482,0.00879765,0.103104,,-0.35861,0.50269,1.02292,-0.0267398,0.00174522,-0.0210679,0.128371,0.00193119,0.0948429,,-0.104085,0.934177,0.996535,-0.0206148,-0.00368893,0.0101996,0.0717223,0.0564337,-0.0184536,,-0.0805709,0.496001,0.999894,-0.0197681,-0.00364512,0.0099045,-0.137812,0.0451684,-0.0184536,,
-0.206289,0.89374,1.00827,-0.0201573,-0.000348687,-0.00270009,-0.0955403,-0.0169516,-0.022316,,-0.185806,1.41663,0.936564,-0.0106435,0.00128388,0.0155246,-0.00710785,0.0221014,0.261033,,-0.178799,1.54935,0.981886,-0.0233544,-1.43051E-05,0.0212199,-0.165492,0.00708103,0.321221,,-0.355435,1.42825,0.962175,-0.0185967,-0.0119269,-0.0281113,-0.0609934,0.00944138,-0.247514,,-0.570842,1.21864,0.955459,0.111367,-0.143094,-0.0179941,-0.452972,0.544167,-0.451469,,-0.018218,1.41415,0.972744,-0.0199525,0.000618696,0.058043,-0.136364,0.0474215,0.758958,,-0.0669207,1.24199,1.21434,-0.504483,0.0105608,-0.0495458,-0.0604168,0.586438,0.1266,,-0.306471,0.937717,0.998757,-0.0183293,0.00157714,-0.0128514,-0.0764966,-0.0366926,-0.280559,,-0.359501,0.502748,1.02221,-0.0224599,0.0018096,-0.0179029,-0.169945,-0.00472069,0.0991345,,-0.104772,0.934054,0.996875,-0.0182241,-0.0018096,0.00958443,-0.0778377,0.0135183,0.283456,,-0.0812298,0.495879,1.00022,-0.0243616,-0.00213951,0.00929117,0.0604168,0.0188291,-0.00407696,,
-0.206961,0.893728,1.00818,-0.0233424,-0.000913739,-0.00344396,-0.300407,-0.065124,-0.104713,,-0.186161,1.41667,0.937081,-0.0108799,0.0020206,0.0242257,-0.0474483,0.0914097,1.09477,,-0.179578,1.54935,0.982593,-0.0288709,0.000221729,0.031929,-0.490281,0.0105143,1.3675,,-0.356054,1.42785,0.961238,-0.0206298,-0.0116122,-0.0363636,-0.18636,0.00450611,-0.300086,,-0.56713,1.21387,0.954859,0.0962681,-0.124959,-0.033043,-1.95673,1.74301,0.514984,,-0.0188831,1.41417,0.974679,-0.024498,0.00219941,0.0833416,-0.419498,0.125313,2.46087,,-0.0837368,1.24234,1.21269,-0.506497,0.0301087,-0.0453293,-1.67049,0.522494,1.12975,,-0.307082,0.937769,0.998329,-0.0208783,0.00035584,-0.0222033,-0.232816,-0.0979543,-0.787497,,-0.36025,0.502808,1.02162,-0.0281248,0.00165224,-0.0145984,-0.39407,-0.0389457,-0.0892639,,-0.10538,0.933994,0.997194,-0.0208186,-0.00135899,0.019033,-0.258404,0.0118017,0.771296,,-0.0820419,0.495808,1.00053,-0.0223477,-0.00151277,0.00915527,0.140575,0.0294507,-0.0064373,,
-0.207739,0.893698,1.00807,-0.0333564,-0.00308454,-0.0069344,-0.320122,-0.080359,-0.120378,,-0.186524,1.41674,0.937889,-0.012462,0.00506759,0.0607163,-0.171179,0.0888348,1.18725,,-0.18054,1.54936,0.983657,-0.0452136,0.000575781,0.0775123,-0.630078,0.0027895,1.43488,,-0.356742,1.42746,0.960026,-0.0268418,-0.0114656,-0.0463682,-0.222141,0.0242472,-0.240755,,-0.563921,1.20971,0.953758,0.0310439,-0.066855,-0.0158787,-1.77208,1.472,0.984907,,-0.0196997,1.41424,0.977457,-0.0384812,0.00637651,0.165373,-0.631928,0.0499964,2.54735,,-0.10062,1.24334,1.21118,-0.56218,0.0475252,-0.00767469,-1.19897,0.386882,1.12374,,-0.307778,0.937781,0.997589,-0.0286397,-0.00291109,-0.0484532,-0.229543,-0.103104,-0.730526,,-0.361187,0.502863,1.02113,-0.0412604,0.000354052,-0.0175774,-0.00751019,-0.0890493,-0.0744581,,-0.106074,0.933949,0.997829,-0.0294323,-0.000965595,0.0447428,-0.322992,-0.00879765,0.715721,,-0.0827868,0.495757,1.00084,-0.0176617,-0.000531077,0.00894427,0.0787899,0.0162542,0.0186682,,
-0.208851,0.893595,1.00784,-0.0440271,-0.00576317,-0.010947,-0.246307,-0.0660896,0.0240326,,-0.186939,1.41691,0.939913,-0.0181684,0.00802875,0.100291,-0.180942,-0.0255346,0.443208,,-0.182047,1.54938,0.986241,-0.0662157,0.000668764,0.12534,-0.295472,-0.0504255,0.453079,,-0.357637,1.42708,0.95848,-0.0342464,-0.0106573,-0.0543916,-0.0538051,0.0615835,-0.0225306,,-0.562886,1.20748,0.953228,-0.0280255,-0.0177884,0.0169516,0.44117,-0.374007,0.977182,,-0.0209824,1.41445,0.98297,-0.0595455,0.00804305,0.250284,-0.462239,-0.0615835,0.83642,,-0.119359,1.24493,1.21092,-0.602146,0.0604177,0.0297868,1.05904,0.764108,0.809813,,-0.308733,0.937684,0.995974,-0.0362912,-0.0063479,-0.0728041,-0.175524,-0.0371218,-0.0924826,,-0.362563,0.502875,1.02055,-0.0415108,-0.00261426,-0.0200594,0.459248,-0.0935555,0.147843,,-0.107055,0.933917,0.99932,-0.0401987,-0.00125885,0.068602,-0.296626,-0.0804663,0.232387,,-0.0833755,0.49574,1.00114,-0.0150356,1.16229E-05,0.00956297,-0.0348821,-0.0549316,0.0658751,,
